Sample.name,Sample_ID,nm,FF,Freezing.temperature,Particle.ratio,nM_corrected,Control,Filtered,Dilution.factor,Location,Size,Sample
S1_b5,S1|b_5_m|Site1|1.0,28.0712077248,0.02083333,-3.71793103,,,No,,1.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,280.7120772477,0.02083333,-3.72241379,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,2430.9541439194,0.16666667,-5.29413793,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,4995.9126592188,0.3125,-6.41482759,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,7186.6200859596,0.41666667,-7.08,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,9809.4238402963,0.52083333,-7.24724138,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,16428.5822648541,0.70833333,-7.48517241,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,23890.1259897074,0.83333333,-7.59758621,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,42374.0500046393,0.95833333,-7.71827586,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,18483.9248149319,0.75,-7.56551724,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,19644.0763141875,0.77083333,-7.57586207,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,13839.8354325321,0.64583333,-7.44413793,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,12356.8272021667,0.60416667,-7.42758621,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,14648.1639822415,0.66666667,-7.45586207,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,3835.7609660237,0.25,-6.16931034,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,6718.7356720557,0.39583333,-6.96,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,4597.8732133015,0.29166667,-6.40586207,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,3470.4413678399,0.22916667,-5.92310345,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,4211.3725979606,0.27083333,-6.21034483,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,8174.7262231008,0.45833333,-7.16448276,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,8697.6692325292,0.47916667,-7.16517241,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,17416.6888767206,0.72916667,-7.50724138,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,51616.0156121054,0.97916667,-7.74413793,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,,,,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,33132.0891971734,0.91666667,-7.63517241,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,30156.8408863172,0.89583333,-7.63206897,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,27725.8872223978,0.875,-7.61896552,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,20914.8791188513,0.79166667,-7.57931034,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,11022.3809757929,0.5625,-7.37241379,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,9241.9624074659,0.5,-7.17275862,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,860.5136151676,0.0625,-4.59,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,2768.5248637099,0.1875,-5.41206897,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,1160.1516447102,0.08333333,-4.65448276,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,1780.418568327,0.125,-5.0662069,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,5406.2013747755,0.33333333,-6.55517241,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,10402.1141976307,0.54166667,-7.25034483,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,13077.7233734897,0.625,-7.44310345,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,36967.8496298637,0.9375,-7.65931034,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,25670.5451294629,0.85416667,-7.61551724,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,567.4615719608,0.04166667,-4.59,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,22319.6857809556,0.8125,-7.58862069,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,2101.7192040153,0.14583333,-5.23413793,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,3114.8646262797,0.20833333,-5.65206897,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,15508.6774640757,0.6875,-7.47586207,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,7671.5219320475,0.4375,-7.12827586,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,6266.7150566098,0.375,-6.86655172,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,11672.9163913853,0.58333333,-7.40310345,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,5829.5174877871,0.35416667,-6.59448276,,,No,,10.0,Site1,b_5_m,S1
S1_b5_10,S1|b_5_m|Site1|10.0,1466.6786524701,0.10416667,-4.66068966,,,No,,10.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,130777.233734897,0.625,-7.96965517,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,21017.1920401526,0.14583333,-7.24517241,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,58295.1748778713,0.35416667,-7.63068966,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,49959.1265921881,0.3125,-7.61655172,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,45978.7321330149,0.29166667,-7.60275862,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,196440.763141876,0.77083333,-8.19655172,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,174166.888767206,0.72916667,-8.17344828,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,331320.891971733,0.91666667,-8.62275862,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,516160.156121054,0.97916667,-8.66172414,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,277258.872223978,0.875,-8.44103448,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,138398.354325321,0.64583333,-8.00206897,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,42113.7259796065,0.27083333,-7.58827586,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,146481.639822415,0.66666667,-8.09344828,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,62667.1505660981,0.375,-7.63103448,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,98094.2384029626,0.52083333,-7.84724138,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,8605.1361516762,0.0625,-6.9362069,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,2807.1207724769,0.02083333,-6.62724138,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,27685.2486370993,0.1875,-7.41827586,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,54062.0137477552,0.33333333,-7.62,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,123568.272021667,0.60416667,-7.96724138,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,14666.7865247012,0.10416667,-7.09551724,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,164285.822648541,0.70833333,-8.13068966,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,104021.141976307,0.54166667,-7.8562069,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,423740.500046393,0.95833333,-8.64206897,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,,,,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,256705.45129463,0.85416667,-8.39931034,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,34704.4136783988,0.22916667,-7.58137931,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,86976.692325292,0.47916667,-7.70448276,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,71866.2008595964,0.41666667,-7.69206897,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,92419.6240746594,0.5,-7.76896552,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,31148.6462627972,0.20833333,-7.52551724,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,11601.5164471022,0.08333333,-6.98551724,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,17804.1856832697,0.125,-7.14034483,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,67187.3567205568,0.39583333,-7.64551724,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,116729.163913853,0.58333333,-7.9137931,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,24309.541439194,0.16666667,-7.39310345,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,184839.248149319,0.75,-8.18206897,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,223196.857809556,0.8125,-8.23241379,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,209148.791188513,0.79166667,-8.21827586,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,369678.496298637,0.9375,-8.63689655,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,238901.259897074,0.83333333,-8.2462069,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,301568.408863172,0.89583333,-8.4937931,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,155086.774640758,0.6875,-8.10137931,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,81747.2622310084,0.45833333,-7.70448276,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,76715.2193204749,0.4375,-7.69862069,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,110223.809757929,0.5625,-7.88965517,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,38357.6096602375,0.25,-7.58413793,,,No,,100.0,Site1,b_5_m,S1
S1_b5_100,S1|b_5_m|Site1|100.0,5674.6157196076,0.04166667,-6.79586207,,,No,,100.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,86051.3615167616,0.0625,-7.80586207,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,178041.856832697,0.125,-8.05862069,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1102238.09757929,0.5625,-9.98172414,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,718662.008595964,0.41666667,-9.11034483,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,347044.136783988,0.22916667,-8.44448276,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1848392.48149319,0.75,-10.85482759,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,210171.920401526,0.14583333,-8.25137931,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,2389012.59897074,0.83333333,-11.23,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,499591.265921881,0.3125,-8.73344828,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,582951.748778714,0.35416667,-8.82034483,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,2231968.57809556,0.8125,-11.12068966,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1464816.39822415,0.66666667,-10.45896552,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,5161601.56121054,0.97916667,-12.39448276,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,276852.486370993,0.1875,-8.35586207,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,146667.865247012,0.10416667,-7.92655172,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,28071.2077247694,0.02083333,-6.86241379,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,243095.41439194,0.16666667,-8.26137931,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,4237405.00046393,0.95833333,-12.26793103,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1550867.74640757,0.6875,-10.47172414,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,924196.240746594,0.5,-9.53172414,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,2567054.51294629,0.85416667,-11.36482759,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,3313208.91971734,0.91666667,-12.14517241,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,980942.384029626,0.52083333,-9.71448276,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,2091487.91188513,0.79166667,-11.00551724,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1383983.54325321,0.64583333,-10.32241379,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,671873.567205567,0.39583333,-8.87655172,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,767152.193204749,0.4375,-9.13931034,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1040211.41976307,0.54166667,-9.90241379,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,421137.259796065,0.27083333,-8.57068966,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,311486.462627972,0.20833333,-8.42206897,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1235682.72021667,0.60416667,-10.07068966,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,459787.321330149,0.29166667,-8.59931034,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,383576.096602375,0.25,-8.56137931,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,869766.92325292,0.47916667,-9.42655172,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,3015684.08863172,0.89583333,-12.05793103,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,540620.137477553,0.33333333,-8.76689655,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1741668.88767206,0.72916667,-10.81103448,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1964407.63141875,0.77083333,-10.91034483,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1642858.22648541,0.70833333,-10.77068966,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,,,,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1307772.33734897,0.625,-10.31724138,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,56746.1571960757,0.04166667,-7.16241379,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,3696784.96298638,0.9375,-12.22517241,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,1167291.63913853,0.58333333,-9.9837931,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,2772588.72223978,0.875,-11.62482759,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,817472.622310084,0.45833333,-9.25586207,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,116015.164471022,0.08333333,-7.81,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_1000,S1|b_5_m|Site1|1000.0,626671.505660981,0.375,-8.83827586,,,No,,1000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,6718735.67205567,0.39583333,-13.15896552,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,7671521.93204749,0.4375,-13.49103448,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,860513.615167616,0.0625,-9.34517241,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,22319685.7809556,0.8125,-17.48862069,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,4211372.59796065,0.27083333,-12.77413793,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,8697669.2325292,0.47916667,-13.73724138,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,19644076.3141875,0.77083333,-16.03724138,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,9241962.40746594,0.5,-13.83172414,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,567461.571960757,0.04166667,-8.66931034,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,51616015.6121054,0.97916667,-20.70103448,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,,,,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,1160151.64471022,0.08333333,-9.83344828,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,9809423.84029626,0.52083333,-13.85931034,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,18483924.8149319,0.75,-15.62517241,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,2430954.14391939,0.16666667,-10.87344828,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,25670545.1294629,0.85416667,-18.96689655,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,1780418.56832697,0.125,-10.47965517,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,2101719.20401525,0.14583333,-10.85,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,3114864.62627972,0.20833333,-11.25931034,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,16428582.2648541,0.70833333,-15.21655172,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,42374050.0046393,0.95833333,-20.59724138,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,14648163.9822415,0.66666667,-14.90896552,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,13839835.4325321,0.64583333,-14.51965517,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,8174726.22310084,0.45833333,-13.68137931,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,7186620.08595964,0.41666667,-13.43793103,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,5406201.37477553,0.33333333,-12.96551724,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,4995912.65921881,0.3125,-12.82931034,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,3835760.96602375,0.25,-12.41241379,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,30156840.8863172,0.89583333,-19.72,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,20914879.1188513,0.79166667,-17.22586207,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,36967849.6298638,0.9375,-20.52689655,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,13077723.3734897,0.625,-14.41517241,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,27725887.2223978,0.875,-19.21344828,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,280712.077247694,0.02083333,-8.07137931,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,17416688.8767206,0.72916667,-15.28206897,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,6266715.05660981,0.375,-13.02448276,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,12356827.2021667,0.60416667,-14.20586207,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,11022380.9757929,0.5625,-14.14310345,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,10402114.1976307,0.54166667,-14.00413793,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,23890125.9897074,0.83333333,-18.83551724,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,15508677.4640757,0.6875,-15.17310345,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,11672916.3913853,0.58333333,-14.17034483,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,4597873.21330149,0.29166667,-12.81448276,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,2768524.86370993,0.1875,-11.06551724,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,33132089.1971734,0.91666667,-20.04310345,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,3470441.36783988,0.22916667,-11.93724138,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,5829517.48778713,0.35416667,-13.01103448,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_10000,S1|b_5_m|Site1|10000.0,1466678.65247012,0.10416667,-10.36310345,,,No,,10000.0,Site1,b_5_m,S1
S1_b5_100000,S1|b_5_m|Site1|100000.0,110223809.757929,0.5625,-22.82206897,,,No,,100000.0,Site1,b_5_m,S1
S1_b5_100000,S1|b_5_m|Site1|100000.0,49959126.5921881,0.3125,-19.3362069,,,No,,100000.0,Site1,b_5_m,S1
S1_b5_100000,S1|b_5_m|Site1|100000.0,2807120.77247694,0.02083333,-7.51275862,,,No,,100000.0,Site1,b_5_m,S1
S1_b5_100000,S1|b_5_m|Site1|100000.0,86976692.325292,0.47916667,-22.31896552,,,No,,100000.0,Site1,b_5_m,S1
S1_b5_100000,S1|b_5_m|Site1|100000.0,196440763.141875,0.77083333,-24.74448276,,,No,,100000.0,Site1,b_5_m,S1
S1_b5_100000,S1|b_5_m|Site1|100000.0,423740500.046393,0.95833333,-25.88448276,,,No,,100000.0,Site1,b_5_m,S1
S1_b5_100000,S1|b_5_m|Site1|100000.0,98094238.4029626,0.52083333,-22.62793103,,,No,,100000.0,Site1,b_5_m,S1
S1_b5_100000,S1|b_5_m|Site1|100000.0,24309541.439194,0.16666667,-15.31241379,,,No,,100000.0,Site1,b_5_m,S1
S1_b5_100000,S1|b_5_m|Site1|100000.0,67187356.7205568,0.39583333,-21.45068966,,,No,,100000.0,Site1,b_5_m,S1
S1_b5_100000,S1|b_5_m|Site1|100000.0,516160156.121054,0.97916667,-26.34482759,,,No,,100000.0,Site1,b_5_m,S1
